InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544684,22558,,3,2011-02-22 16:32:00,2.46,,United Kingdom
544214,22645,,6,2011-02-17 11:19:00,4.13,,United Kingdom
581217,90200E,,1,2011-12-08 09:20:00,4.15,,United Kingdom
554310,21494,,1,2011-05-23 15:25:00,4.96,,United Kingdom
548894,22167,,1,2011-04-04 16:01:00,8.29,,United Kingdom
566602,22730,,1,2011-09-13 16:05:00,7.46,,United Kingdom
541421,20869,,3,2011-01-17 17:44:00,0.83,,United Kingdom
547042,22835,,1,2011-03-20 11:00:00,9.13,,United Kingdom
540995,20682,,2,2011-01-13 09:30:00,6.63,,United Kingdom
576617,15044A,,1,2011-11-15 16:57:00,5.79,,United Kingdom
548191,22508,,1,2011-03-29 15:20:00,7.46,,United Kingdom
537823,22025,,5,2010-12-08 14:25:00,0.85,,United Kingdom
546649,84510a,,2,2011-03-15 14:17:00,2.46,,United Kingdom
538071,47591B,,4,2010-12-09 14:09:00,1.66,,United Kingdom
571305,21427,,1,2011-10-17 09:55:00,4.96,,United Kingdom
539631,22582,,2,2010-12-20 15:03:00,5.06,,United Kingdom
580367,22113,,2,2011-12-02 16:39:00,8.29,,United Kingdom
552663,82600,,1,2011-05-10 15:04:00,4.13,,United Kingdom
544681,35095B,,2,2011-02-22 16:28:00,0.83,,United Kingdom
555149,21326,,1,2011-05-31 15:49:00,1.63,,United Kingdom
546892,20726,,1,2011-03-17 18:20:00,4.13,,United Kingdom
579297,22485,,2,2011-11-29 11:23:00,24.96,,United Kingdom
549295,22738,,1,2011-04-07 19:49:00,3.29,,United Kingdom
574298,21944,,1,2011-11-03 15:56:00,1.63,,United Kingdom
559817,21231,,1,2011-07-12 16:20:00,2.46,,United Kingdom
548203,21172,,15,2011-03-29 16:41:00,3.95,,United Kingdom
541133,21561,,1,2011-01-14 10:17:00,4.96,,United Kingdom
572758,20963,,1,2011-10-25 18:39:00,2.46,,United Kingdom
559162,22378,,5,2011-07-06 16:29:00,1.63,,United Kingdom
536544,22185,,1,2010-12-01 14:32:00,3.36,,United Kingdom
539437,85136C,,3,2010-12-17 14:54:00,8.47,,United Kingdom
543985,22934,,1,2011-02-15 09:44:00,5.79,,United Kingdom
559052,22925,,1,2011-07-05 16:53:00,12.46,,United Kingdom
560780,84029G,,1,2011-07-21 09:31:00,8.29,,United Kingdom
540551,20713,,3,2011-01-10 09:43:00,4.21,,United Kingdom
538071,21791,,5,2010-12-09 14:09:00,2.51,,United Kingdom
578827,23183,,1,2011-11-25 14:25:00,7.46,,United Kingdom
568135,23344,,1,2011-09-23 17:04:00,4.13,,United Kingdom
575477,22161,,7,2011-11-09 16:14:00,0.79,,United Kingdom
576837,21212,,2,2011-11-16 15:16:00,1.25,,United Kingdom
580729,23434,,9,2011-12-05 17:24:00,0.83,,United Kingdom
571257,84247E,,1,2011-10-14 17:17:00,2.46,,United Kingdom
559817,85039A,,1,2011-07-12 16:20:00,1.63,,United Kingdom
559923,84947,,10,2011-07-13 16:07:00,2.46,,United Kingdom
537666,21174,,4,2010-12-07 18:36:00,4.21,,United Kingdom
581439,90038B,,1,2011-12-08 16:30:00,3.73,,United Kingdom
575947,21707,,1,2011-11-13 11:50:00,9.96,,United Kingdom
545717,22175,,1,2011-03-07 10:15:00,5.79,,United Kingdom
564758,21669,,6,2011-08-30 10:39:00,3.29,,United Kingdom
540551,90019B,,1,2011-01-10 09:43:00,5.51,,United Kingdom
559163,85039A,,6,2011-07-06 16:33:00,1.63,,United Kingdom
540352,84563A,,1,2011-01-06 14:27:00,4.21,,United Kingdom
571931,22906,,1,2011-10-19 16:59:00,3.29,,United Kingdom
578344,79321,,2,2011-11-24 09:21:00,12.46,,United Kingdom
546306,21408,,1,2011-03-10 16:16:00,8.29,,United Kingdom
537638,22665,,1,2010-12-07 15:28:00,5.91,,United Kingdom
541421,47585A,,2,2011-01-17 17:44:00,4.13,,United Kingdom
556243,20974,,1,2011-06-09 16:07:00,1.25,,United Kingdom
568408,20677,,7,2011-09-27 10:40:00,2.46,,United Kingdom
562843,22083,,1,2011-08-09 17:37:00,5.79,,United Kingdom
559521,22662,,10,2011-07-08 16:26:00,1.65,,Unspecified
544776,84997c,,4,2011-02-23 11:39:00,8.29,,United Kingdom
581219,22154,,2,2011-12-08 09:28:00,0.83,,United Kingdom
574561,20775,,1,2011-11-04 15:52:00,1.63,,United Kingdom
539437,21012,,4,2010-12-17 14:54:00,2.51,,United Kingdom
536876,22726,,2,2010-12-03 11:36:00,7.62,,United Kingdom
576391,22910,,7,2011-11-15 10:13:00,6.63,,United Kingdom
539451,82580,,1,2010-12-17 16:59:00,1.28,,United Kingdom
547348,85206A,,4,2011-03-22 11:57:00,0.0,,United Kingdom
567667,22807,,3,2011-09-21 15:24:00,5.79,,United Kingdom
540255,37342,,4,2011-01-05 16:50:00,2.51,,United Kingdom
579187,85099F,,2,2011-11-28 15:31:00,4.13,,United Kingdom
579777,22567,,1,2011-11-30 15:13:00,2.92,,United Kingdom
559043,22385,,2,2011-07-05 15:35:00,4.13,,United Kingdom
573585,35961,,2,2011-10-31 14:41:00,1.63,,United Kingdom
543546,84947,,15,2011-02-09 16:52:00,2.46,,United Kingdom
577531,DOT,,1,2011-11-20 13:58:00,1236.75,,United Kingdom
561371,23245,,1,2011-07-26 16:25:00,10.79,,United Kingdom
568233,21586,,-147,2011-09-26 11:37:00,0.0,,United Kingdom
546306,84032A,,1,2011-03-10 16:16:00,3.29,,United Kingdom
545215,84946,,2,2011-02-28 16:47:00,2.46,,United Kingdom
554511,23199,,1,2011-05-24 15:52:00,4.13,,United Kingdom
580610,23175,,1,2011-12-05 11:48:00,7.46,,United Kingdom
574074,23493,,5,2011-11-02 15:33:00,3.29,,United Kingdom
564754,72351B,,6,2011-08-30 10:29:00,4.13,,United Kingdom
539631,22727,,1,2010-12-20 15:03:00,7.62,,United Kingdom
578065,20718,,1,2011-11-22 15:41:00,2.46,,United Kingdom
558614,85170C,,3,2011-06-30 15:56:00,2.46,,United Kingdom
556515,21929,,1,2011-06-13 10:45:00,4.13,,United Kingdom
567901,85123A,,3,2011-09-22 16:28:00,5.79,,United Kingdom
572553,21441,,1,2011-10-24 17:09:00,1.63,,United Kingdom
571061,22960,,2,2011-10-13 14:33:00,8.29,,United Kingdom
564837,22692,,1,2011-08-30 12:40:00,15.79,,United Kingdom
580115,20973,,2,2011-12-01 16:22:00,1.25,,United Kingdom
579777,22948,,4,2011-11-30 15:13:00,1.66,,United Kingdom
555722,22191,,1,2011-06-06 16:06:00,16.63,,United Kingdom
544928,85123A,,3,2011-02-24 18:07:00,2.95,,United Kingdom
539750,22110,,49,2010-12-21 15:40:00,7.62,,United Kingdom
550638,22243,,1,2011-04-19 15:44:00,3.29,,United Kingdom
541592,90161D,,1,2011-01-19 15:08:00,4.98,,United Kingdom
581217,21329,,1,2011-12-08 09:20:00,3.29,,United Kingdom
552663,21169,,1,2011-05-10 15:04:00,4.13,,United Kingdom
541421,22222,,9,2011-01-17 17:44:00,4.13,,United Kingdom
562024,82482,,9,2011-08-01 16:07:00,2.55,,United Kingdom
565233,22507,,1,2011-09-02 09:34:00,10.79,,United Kingdom
562955,22431,,1,2011-08-11 10:14:00,4.13,,United Kingdom
564758,22335,,3,2011-08-30 10:39:00,1.25,,United Kingdom
566221,21086,,4,2011-09-09 16:13:00,1.63,,United Kingdom
578827,21116,,2,2011-11-25 14:25:00,8.29,,United Kingdom
566757,22025,,7,2011-09-14 15:54:00,0.83,,United Kingdom
560772,37340,,6,2011-07-20 16:12:00,0.69,,United Kingdom
581219,85176,,2,2011-12-08 09:28:00,1.63,,United Kingdom
574561,85032A,,1,2011-11-04 15:52:00,1.63,,United Kingdom
574950,23581,,4,2011-11-08 09:29:00,4.13,,United Kingdom
560772,22494,,1,2011-07-20 16:12:00,2.46,,United Kingdom
540977,84030E,,1,2011-01-12 15:01:00,8.47,,United Kingdom
574561,21790,,1,2011-11-04 15:52:00,1.63,,United Kingdom
578344,85124B,,1,2011-11-24 09:21:00,4.96,,United Kingdom
580729,22196,,4,2011-12-05 17:24:00,1.63,,United Kingdom
565767,84029E,,7,2011-09-06 14:28:00,7.46,,United Kingdom
562933,22979,,1,2011-08-10 16:51:00,3.29,,United Kingdom
544684,90214A,,1,2011-02-22 16:32:00,0.83,,United Kingdom
561651,23198,,1,2011-07-28 15:36:00,3.29,,United Kingdom
562955,23171,,4,2011-08-11 10:14:00,3.29,,United Kingdom
546884,22241,,1,2011-03-17 18:08:00,2.46,,United Kingdom
569898,46776A,,1,2011-10-06 16:08:00,4.13,,United Kingdom
577358,85173,,1,2011-11-18 15:59:00,4.96,,United Kingdom
541127,22352,,2,2011-01-14 10:11:00,4.96,,United Kingdom
542255,84459A,,1,2011-01-26 16:43:00,3.29,,United Kingdom
C542540,21658,,-1,2011-01-28 14:20:00,8.29,,United Kingdom
559506,22356,,1,2011-07-08 15:17:00,1.63,,United Kingdom
540255,22094,,3,2011-01-05 16:50:00,2.51,,United Kingdom
577844,22327,,5,2011-11-22 10:41:00,6.63,,United Kingdom
566949,22819,,3,2011-09-15 16:32:00,0.42,,United Kingdom
543909,21641,,1,2011-02-14 12:32:00,1.63,,United Kingdom
537666,84032A,,6,2010-12-07 18:36:00,3.36,,United Kingdom
559055,84595E,,1,2011-07-05 17:09:00,3.29,,United Kingdom
552667,22411,,6,2011-05-10 15:05:00,4.13,,United Kingdom
541869,22379,,1,2011-01-24 09:35:00,4.13,,United Kingdom
539733,22630,,1,2010-12-21 15:13:00,1.95,,United Kingdom
556932,51014A,,1,2011-06-15 15:41:00,0.83,,United Kingdom
567981,23206,,3,2011-09-23 11:22:00,4.96,,United Kingdom
579512,46776B,,2,2011-11-29 16:47:00,4.13,,United Kingdom
575176,23484,,1,2011-11-08 18:29:00,5.79,,United Kingdom
548996,22423,,1,2011-04-05 14:12:00,12.75,,United Kingdom
537641,22181,,1,2010-12-07 15:32:00,1.66,,United Kingdom
565233,90041,,1,2011-09-02 09:34:00,3.73,,United Kingdom
562933,21930,,2,2011-08-10 16:51:00,4.13,,United Kingdom
549738,23053,,2,2011-04-12 09:28:00,8.25,,Hong Kong
559816,21179,,5,2011-07-12 16:11:00,1.63,,United Kingdom
560926,22230,,6,2011-07-22 09:20:00,0.83,,United Kingdom
540418,21494,,8,2011-01-07 11:04:00,1.66,,United Kingdom
542622,22158,,1,2011-01-31 09:09:00,5.79,,United Kingdom
571508,21880,,11,2011-10-17 15:27:00,0.42,,United Kingdom
576617,23309,,3,2011-11-15 16:57:00,1.25,,United Kingdom
540832,22380,,1,2011-01-11 14:42:00,4.13,,United Kingdom
552508,22156,,5,2011-05-09 16:27:00,1.63,,United Kingdom
545025,22179,,1,2011-02-25 14:40:00,13.29,,United Kingdom
545713,84692,,28,2011-03-07 10:12:00,1.63,,United Kingdom
566949,21930,,3,2011-09-15 16:32:00,4.13,,United Kingdom
537638,22620,,3,2010-12-07 15:28:00,2.51,,United Kingdom
541422,22501,,1,2011-01-17 17:48:00,20.79,,United Kingdom
547964,21992,,2,2011-03-28 15:45:00,2.46,,United Kingdom
580730,21494,,1,2011-12-05 17:28:00,2.46,,United Kingdom
537237,22109,,1,2010-12-06 09:58:00,7.62,,United Kingdom
541695,22413,,1,2011-01-20 18:01:00,5.79,,United Kingdom
577358,21967,,5,2011-11-18 15:59:00,0.83,,United Kingdom
546136,22856,,1,2011-03-09 16:32:00,15.79,,United Kingdom
539744,84509c,,1,2010-12-21 15:21:00,7.62,,United Kingdom
575477,21213,,1,2011-11-09 16:14:00,1.25,,United Kingdom
543909,22730,,1,2011-02-14 12:32:00,7.46,,United Kingdom
554293,21931,,5,2011-05-23 14:19:00,4.13,,United Kingdom
581256,84029G,,22,2011-12-08 11:21:00,8.29,,United Kingdom
570688,17012B,,1,2011-10-11 16:29:00,2.46,,United Kingdom
541827,22773,,1,2011-01-21 17:05:00,2.46,,United Kingdom
561090,21033,,2,2011-07-25 09:55:00,4.13,,United Kingdom
552493,22747,,2,2011-05-09 16:21:00,4.13,,United Kingdom
540238,84596F,,2,2011-01-05 14:44:00,0.85,,United Kingdom
538566,72741,,6,2010-12-13 11:21:00,2.82,,United Kingdom
568567,22336,,5,2011-09-27 18:41:00,0.63,,United Kingdom
574298,23124,,1,2011-11-03 15:56:00,2.46,,United Kingdom
558066,21377,,1,2011-06-24 15:45:00,3.29,,United Kingdom
539741,21035,,1,2010-12-21 15:20:00,5.91,,United Kingdom
559816,20685,,7,2011-07-12 16:11:00,8.29,,United Kingdom
539453,21791,,1,2010-12-17 17:08:00,2.51,,United Kingdom
549140,35819B,,7,2011-04-06 15:26:00,0.0,,United Kingdom
573585,20724,,16,2011-10-31 14:41:00,0.85,,United Kingdom
566060,22271,,1,2011-09-08 15:27:00,5.79,,United Kingdom
560434,90174,,1,2011-07-18 15:56:00,2.48,,United Kingdom
564756,21716,,2,2011-08-30 10:33:00,4.96,,United Kingdom
581439,DOT,,1,2011-12-08 16:30:00,938.59,,United Kingdom
559338,35924,,1,2011-07-07 16:30:00,1.63,,United Kingdom
560926,37327,,24,2011-07-22 09:20:00,0.97,,United Kingdom
537434,22629,,1,2010-12-06 16:57:00,4.21,,United Kingdom
559052,20902,,3,2011-07-05 16:53:00,4.13,,United Kingdom
567670,82494L,,1,2011-09-21 15:32:00,7.46,,United Kingdom
576840,22421,,2,2011-11-16 15:23:00,0.83,,United Kingdom
548194,21992,,1,2011-03-29 15:30:00,2.46,,United Kingdom
564758,20719,,1,2011-08-30 10:39:00,1.63,,United Kingdom
572549,23245,,2,2011-10-24 17:03:00,10.79,,United Kingdom
550471,84536B,,1,2011-04-18 13:52:00,0.83,,United Kingdom
574298,21901,,1,2011-11-03 15:56:00,1.63,,United Kingdom
541422,22867,,1,2011-01-17 17:48:00,4.13,,United Kingdom
539436,84347,,1,2010-12-17 14:49:00,5.06,,United Kingdom
550496,22913,,3,2011-04-18 15:05:00,4.95,,United Kingdom
558388,22147,,12,2011-06-29 10:00:00,1.45,,EIRE
562104,20728,,18,2011-08-02 14:31:00,4.96,,United Kingdom
567981,22898,,2,2011-09-23 11:22:00,4.96,,United Kingdom
543448,20677,,9,2011-02-08 12:12:00,2.46,,United Kingdom
548894,21787,,1,2011-04-04 16:01:00,1.63,,United Kingdom
559337,84673A,,1,2011-07-07 16:27:00,0.79,,United Kingdom
574561,21824,,15,2011-11-04 15:52:00,0.83,,United Kingdom
568411,20717,,1,2011-09-27 10:52:00,2.46,,United Kingdom
563195,22328,,1,2011-08-12 16:36:00,5.79,,United Kingdom
548505,21866,,1,2011-03-31 14:34:00,3.29,,United Kingdom
545464,85186A,,10,2011-03-03 09:10:00,0.83,,United Kingdom
547224,22945,,6,2011-03-21 15:15:00,0.85,,United Kingdom
538877,84380,,18,2010-12-14 15:29:00,3.36,,United Kingdom
560926,20665,,5,2011-07-22 09:20:00,2.46,,United Kingdom
574076,22661,,1,2011-11-02 15:38:00,1.63,,United Kingdom
552229,85123A,,2,2011-05-06 15:40:00,5.79,,United Kingdom
557500,23301,,2,2011-06-20 15:27:00,3.29,,United Kingdom
568134,22489,,1,2011-09-23 17:02:00,0.83,,United Kingdom
577078,23353,,7,2011-11-17 15:17:00,1.63,,United Kingdom
576618,23010,,1,2011-11-15 17:00:00,10.79,,United Kingdom
562843,23299,,1,2011-08-09 17:37:00,7.46,,United Kingdom
559693,22602,,4,2011-07-11 16:21:00,1.63,,United Kingdom
541696,22078,,1,2011-01-20 18:08:00,4.13,,United Kingdom
539434,21741,,3,2010-12-17 14:41:00,5.91,,United Kingdom
581217,22277,,1,2011-12-08 09:20:00,4.13,,United Kingdom
548205,21614,,48,2011-03-29 16:51:00,0.0,,United Kingdom
562955,22996,,2,2011-08-11 10:14:00,0.83,,United Kingdom
570872,84031B,,1,2011-10-12 16:40:00,4.13,,United Kingdom
540154,22643,,6,2011-01-05 11:30:00,1.66,,United Kingdom
567668,46775D,,1,2011-09-21 15:29:00,8.29,,United Kingdom
539437,22697,,3,2010-12-17 14:54:00,5.91,,United Kingdom
573154,22139,,12,2011-10-28 08:20:00,4.95,,Hong Kong
564754,84992,,1,2011-08-30 10:29:00,1.25,,United Kingdom
546976,22352,,1,2011-03-18 12:08:00,4.96,,United Kingdom
539434,22945,,4,2010-12-17 14:41:00,11.02,,United Kingdom
571508,22821,,1,2011-10-17 15:27:00,0.83,,United Kingdom
536544,22669,,1,2010-12-01 14:32:00,5.91,,United Kingdom
550953,22961,,1,2011-04-21 16:17:00,3.29,,United Kingdom
556932,22561,,1,2011-06-15 15:41:00,3.29,,United Kingdom
546976,22698,,3,2011-03-18 12:08:00,5.79,,United Kingdom
575138,23234,,1,2011-11-08 15:24:00,5.79,,United Kingdom
580983,22135,,3,2011-12-06 16:26:00,0.83,,United Kingdom
576617,90174,,2,2011-11-15 16:57:00,2.48,,United Kingdom
569137,22077,,1,2011-09-30 14:45:00,4.13,,United Kingdom
577358,20724,,5,2011-11-18 15:59:00,1.63,,United Kingdom
568949,21356,,3,2011-09-29 15:13:00,0.83,,United Kingdom
559042,15056p,,1,2011-07-05 15:34:00,12.46,,United Kingdom
537434,21391,,2,2010-12-06 16:57:00,4.21,,United Kingdom
580367,85123A,,1,2011-12-02 16:39:00,5.79,,United Kingdom
564760,21080,,4,2011-08-30 10:47:00,0.83,,United Kingdom
536865,DOT,,1,2010-12-03 11:28:00,498.47,,United Kingdom
538071,85123A,,7,2010-12-09 14:09:00,5.91,,United Kingdom
540995,22110,,2,2011-01-13 09:30:00,3.29,,United Kingdom
545897,22677,,2,2011-03-07 17:22:00,2.46,,United Kingdom
576840,22565,,1,2011-11-16 15:23:00,1.63,,United Kingdom
573286,22603,,4,2011-10-28 14:38:00,0.85,,Switzerland
580115,23220,,1,2011-12-01 16:22:00,1.63,,United Kingdom
559337,84991,,2,2011-07-07 16:27:00,1.25,,United Kingdom
546007,22246,,1,2011-03-08 15:34:00,4.13,,United Kingdom
543448,22174,,2,2011-02-08 12:12:00,4.13,,United Kingdom
559817,21867,,3,2011-07-12 16:20:00,0.83,,United Kingdom
573585,22488,,17,2011-10-31 14:41:00,3.29,,United Kingdom
540418,22438,,7,2011-01-07 11:04:00,1.66,,United Kingdom
575875,21680,,2,2011-11-11 13:06:00,1.63,,United Kingdom
559817,22105,,2,2011-07-12 16:20:00,4.13,,United Kingdom
560773,20655,,2,2011-07-20 16:17:00,0.83,,United Kingdom
579508,21986,,1,2011-11-29 16:33:00,0.83,,United Kingdom
569372,22912,,1,2011-10-03 16:04:00,10.79,,United Kingdom
558777,23316,,1,2011-07-04 10:23:00,19.96,,United Kingdom
561524,16020C,,-2,2011-07-27 17:39:00,0.0,,United Kingdom
538149,21154,,1,2010-12-09 16:27:00,3.36,,United Kingdom
568949,15036,,2,2011-09-29 15:13:00,1.63,,United Kingdom
536544,22335,,4,2010-12-01 14:32:00,1.28,,United Kingdom
580729,22621,,5,2011-12-05 17:24:00,3.29,,United Kingdom
569516,23531,,1,2011-10-04 14:03:00,6.95,,United Kingdom
554960,22845,,1,2011-05-27 15:18:00,12.46,,United Kingdom
540646,84596E,,9,2011-01-10 14:32:00,0.85,,United Kingdom
566221,46776B,,1,2011-09-09 16:13:00,4.13,,United Kingdom
563193,23145,,2,2011-08-12 16:30:00,2.08,,United Kingdom
543532,85114a,,3,2011-02-09 12:59:00,3.29,,United Kingdom
550209,21172,,1,2011-04-15 10:39:00,4.13,,United Kingdom
581217,23498,,2,2011-12-08 09:20:00,3.29,,United Kingdom
560926,85017B,,2,2011-07-22 09:20:00,0.83,,United Kingdom
564820,22870,,1,2011-08-30 12:16:00,4.13,,United Kingdom
555923,90214G,,1,2011-06-07 17:09:00,0.83,,United Kingdom
552514,84971S,,1,2011-05-09 16:30:00,1.63,,United Kingdom
558896,22383,,1,2011-07-04 15:55:00,1.65,,United Kingdom
556243,22844,,1,2011-06-09 16:07:00,16.63,,United Kingdom
559051,21383,,4,2011-07-05 16:47:00,0.83,,United Kingdom
545215,84692,,1,2011-02-28 16:47:00,0.83,,United Kingdom
536544,21888,,1,2010-12-01 14:32:00,7.62,,United Kingdom
545216,20723,,1,2011-02-28 16:50:00,1.63,,United Kingdom
558681,21943,,1,2011-07-01 11:20:00,1.63,,United Kingdom
538883,22839,,2,2010-12-14 15:56:00,29.79,,United Kingdom
576617,46776A,,5,2011-11-15 16:57:00,4.13,,United Kingdom
540977,21650,,9,2011-01-12 15:01:00,0.43,,United Kingdom
571931,22422,,1,2011-10-19 16:59:00,1.25,,United Kingdom
556427,21977,,1,2011-06-10 13:23:00,2.08,,United Kingdom
556237,35004B,,1,2011-06-09 15:34:00,5.79,,United Kingdom
576840,84987,,1,2011-11-16 15:23:00,2.92,,United Kingdom
577358,22359,,1,2011-11-18 15:59:00,5.79,,United Kingdom
562024,84946,,2,2011-08-01 16:07:00,2.46,,United Kingdom
572758,22317,,2,2011-10-25 18:39:00,5.79,,United Kingdom
558614,84796B,,1,2011-06-30 15:56:00,8.29,,United Kingdom
560567,22553,,2,2011-07-19 13:57:00,3.29,,United Kingdom
555275,22027,,1,2011-06-01 17:18:00,0.83,,United Kingdom
565917,21912,,1,2011-09-07 16:15:00,7.46,,United Kingdom
574076,85032B,,1,2011-11-02 15:38:00,1.63,,United Kingdom
541422,90209B,,1,2011-01-17 17:48:00,2.07,,United Kingdom
538071,21356,,1,2010-12-09 14:09:00,2.51,,United Kingdom
576618,23626,,1,2011-11-15 17:00:00,2.49,,United Kingdom
581219,23193,,1,2011-12-08 09:28:00,4.58,,United Kingdom
537666,21648,,3,2010-12-07 18:36:00,2.51,,United Kingdom
545215,23002,,1,2011-02-28 16:47:00,0.83,,United Kingdom
541969,21936,,1,2011-01-24 13:46:00,5.79,,United Kingdom
553890,82567,,1,2011-05-19 16:32:00,1.63,,United Kingdom
555923,20893,,1,2011-06-07 17:09:00,4.96,,United Kingdom
539738,22469,,4,2010-12-21 15:19:00,4.21,,United Kingdom
542998,82580,,2,2011-02-02 12:16:00,1.25,,United Kingdom
581439,22601,,1,2011-12-08 16:30:00,1.63,,United Kingdom
540355,20712,,18,2011-01-06 15:11:00,5.06,,United Kingdom
543660,22310,,1,2011-02-11 10:40:00,3.29,,United Kingdom
537641,21249,,1,2010-12-07 15:32:00,5.91,,United Kingdom
552665,84970l,,1,2011-05-10 15:05:00,2.08,,United Kingdom
576646,22326,,6,2011-11-16 10:18:00,2.95,,Unspecified
539437,84836,,2,2010-12-17 14:54:00,2.51,,United Kingdom
571061,22676,,1,2011-10-13 14:33:00,2.46,,United Kingdom
544186,22568,,4,2011-02-16 15:56:00,3.75,,United Kingdom
557324,22417,,1,2011-06-20 09:41:00,1.25,,United Kingdom
562955,84828,,1,2011-08-11 10:14:00,2.46,,United Kingdom
541971,22325,,1,2011-01-24 13:48:00,11.63,,United Kingdom
573580,23243,,1,2011-10-31 14:21:00,10.79,,United Kingdom
559163,23200,,4,2011-07-06 16:33:00,4.13,,United Kingdom
576644,84509a,,1,2011-11-16 10:01:00,7.46,,United Kingdom
540821,22359,,1,2011-01-11 13:16:00,5.91,,United Kingdom
538149,22431,,1,2010-12-09 16:27:00,4.21,,United Kingdom
542255,35923,,1,2011-01-26 16:43:00,2.46,,United Kingdom
564760,21471,,3,2011-08-30 10:47:00,3.29,,United Kingdom
538177,90129D,,1,2010-12-10 09:51:00,1.66,,United Kingdom
552234,21069,,20,2011-05-06 16:01:00,2.46,,United Kingdom
537237,85039A,,4,2010-12-06 09:58:00,1.66,,United Kingdom
543451,22964,,1,2011-02-08 12:13:00,4.13,,United Kingdom
564857,21558,,1,2011-08-31 09:23:00,4.96,,United Kingdom
568721,35095A,,1,2011-09-28 16:24:00,0.83,,United Kingdom
538349,22185,,4,2010-12-10 14:59:00,3.36,,United Kingdom
578844,23345,,1,2011-11-25 16:14:00,2.46,,United Kingdom
537434,22810,,1,2010-12-06 16:57:00,5.91,,United Kingdom
561371,21172,,1,2011-07-26 16:25:00,4.13,,United Kingdom
560245,22413,,1,2011-07-17 12:15:00,2.95,,Switzerland
541827,35648,,4,2011-01-21 17:05:00,1.63,,United Kingdom
538524,21559,,1,2010-12-13 09:35:00,5.06,,United Kingdom
555397,21172,,2,2011-06-02 17:26:00,4.13,,United Kingdom
570858,22326,,2,2011-10-12 15:15:00,2.95,,United Kingdom
558475,22247,,7,2011-06-29 15:58:00,0.83,,United Kingdom
558475,21213,,1,2011-06-29 15:58:00,1.25,,United Kingdom
C557663,21121,,-24,2011-06-21 17:59:00,1.25,,EIRE
539453,21741,,1,2010-12-17 17:08:00,5.91,,United Kingdom
536592,21656,,1,2010-12-01 17:06:00,3.36,,United Kingdom
559055,85176,,3,2011-07-05 17:09:00,0.79,,United Kingdom
580115,23222,,1,2011-12-01 16:22:00,1.63,,United Kingdom
560926,72800E,,1,2011-07-22 09:20:00,3.29,,United Kingdom
568057,22086,,3,2011-09-23 12:56:00,6.63,,United Kingdom
549155,22859,,1,2011-04-06 17:08:00,3.29,,United Kingdom
556459,22629,,1,2011-06-10 17:25:00,4.13,,United Kingdom
547547,22602,,1,2011-03-23 15:30:00,1.63,,United Kingdom
550471,23184,,1,2011-04-18 13:52:00,9.96,,United Kingdom
555397,46776F,,6,2011-06-02 17:26:00,4.13,,United Kingdom
540468,20699,,1,2011-01-07 13:55:00,2.51,,United Kingdom
581219,16238,,2,2011-12-08 09:28:00,0.42,,United Kingdom
537638,22728,,1,2010-12-07 15:28:00,7.62,,United Kingdom
543200,84510a,,1,2011-02-04 13:03:00,2.46,,United Kingdom
562024,21936,,2,2011-08-01 16:07:00,5.79,,United Kingdom
558904,84877B,,3,2011-07-04 16:18:00,2.46,,United Kingdom
537643,20996,,1,2010-12-07 15:34:00,0.85,,United Kingdom
